PERMNO,date,PRC,RET
89997,20060810,61.79000,0.001134
89997,20060811,61.26000,-0.008577
89997,20060814,61.15000,-0.001796
89997,20060815,62.27000,0.018316
89997,20060816,63.44000,0.018789
89997,20060817,63.21000,-0.003625
89997,20060818,63.21000,0.000000
89997,20060821,63.15000,-0.000949
89997,20060822,63.42000,0.004275
89997,20060823,63.29000,-0.002050
89997,20060824,62.71000,-0.009164
89997,20060825,63.01000,0.004784
89997,20060828,62.91000,-0.001587
89997,20060829,63.26000,0.005563
89997,20060830,63.36000,0.001581
89997,20060831,63.63000,0.004261
89997,20060901,64.39000,0.011944
89997,20060905,64.74000,0.005436
89997,20060906,63.90000,-0.012975
89997,20060907,63.18000,-0.011268
89997,20060908,63.23000,0.000791
89997,20060911,61.65000,-0.024988
89997,20060912,62.51000,0.013950
89997,20060913,63.07000,0.008959
89997,20060914,62.83000,-0.003805
89997,20060915,63.01000,0.002865
89997,20060918,63.59000,0.009205
89997,20060919,63.04000,-0.008649
89997,20060920,63.47000,0.006821
89997,20060921,62.89000,-0.009138
89997,20060922,62.71000,-0.002862
89997,20060925,63.08000,0.005900
89997,20060926,64.19000,0.017597
89997,20060927,64.11000,-0.001246
89997,20060928,64.34000,0.003588
89997,20060929,63.84000,-0.007771
89997,20061002,63.79000,-0.000783
89997,20061003,63.03000,-0.011914
89997,20061004,63.25000,0.003490
89997,20061005,64.30000,0.016601
89997,20061006,64.56000,0.004043
89997,20061009,65.06000,0.007745
89997,20061010,65.43000,0.005687
89997,20061011,64.82000,-0.009323
89997,20061012,65.83000,0.015582
89997,20061013,66.42000,0.008962
89997,20061016,67.01000,0.008883
89997,20061017,66.50000,-0.007611
89997,20061018,66.33000,-0.002556
89997,20061019,66.95000,0.009347
89997,20061020,66.45000,-0.007468
89997,20061023,66.61000,0.002408
89997,20061024,67.51000,0.013512
89997,20061025,67.38000,-0.001926
89997,20061026,67.80000,0.006233
89997,20061027,67.59000,-0.003097
89997,20061030,67.79000,0.002959
89997,20061031,67.81000,0.000295
89997,20061101,67.30000,-0.007521
89997,20061102,67.61000,0.004606
89997,20061103,67.46000,-0.002219
89997,20061106,68.28000,0.012155
89997,20061107,68.22000,-0.000879
89997,20061108,68.36000,0.002052
89997,20061109,68.83000,0.006875
89997,20061110,68.38000,-0.006538
89997,20061113,69.01000,0.009213
89997,20061114,69.07000,0.000869
89997,20061115,69.38000,0.004488
89997,20061116,69.12000,-0.003747
89997,20061117,69.08000,-0.000579
89997,20061120,69.97000,0.012884
89997,20061121,70.30000,0.004716
89997,20061122,71.07000,0.010953
89997,20061124,71.13000,0.000844
89997,20061127,69.91000,-0.017152
89997,20061128,69.95000,0.000572
89997,20061129,70.87000,0.013152
89997,20061130,71.20000,0.004656
89997,20061201,70.73000,-0.006601
89997,20061204,71.75000,0.014421
89997,20061205,72.13000,0.005296
89997,20061206,72.11000,-0.000277
89997,20061207,72.37000,0.003606
89997,20061208,72.45000,0.001105
89997,20061211,72.32000,-0.001794
89997,20061212,71.39300,-0.012818
89997,20061213,71.60000,0.002899
89997,20061214,72.28000,0.009497
89997,20061215,72.69010,0.005674
89997,20061218,70.81000,-0.010237
89997,20061219,71.23000,0.005931
89997,20061220,71.05000,-0.002527
89997,20061221,70.06010,-0.013933
89997,20061222,69.76000,-0.004283
89997,20061226,70.34000,0.008314
89997,20061227,71.34000,0.014217
89997,20061228,71.17000,-0.002383
89997,20061229,70.51000,-0.009274
89997,20070103,70.35990,-0.002129
89997,20070104,70.00000,-0.005115
89997,20070105,69.38000,-0.008857
89997,20070108,69.48000,0.001441
89997,20070109,69.31000,-0.002447
89997,20070110,69.75000,0.006348
89997,20070111,70.65350,0.012953
89997,20070112,71.58990,0.013253
89997,20070116,71.62000,0.000421
89997,20070117,71.82000,0.002792
89997,20070118,71.48000,-0.004734
89997,20070119,72.39990,0.012869
89997,20070122,71.74000,-0.009115
89997,20070123,72.64000,0.012545
89997,20070124,73.56000,0.012665
89997,20070125,73.20000,-0.004894
89997,20070126,73.32000,0.001639
89997,20070129,73.19000,-0.001773
89997,20070130,73.51000,0.004372
89997,20070131,74.38000,0.011835
89997,20070201,75.00000,0.008336
89997,20070202,74.91000,-0.001200
89997,20070205,74.54000,-0.004939
89997,20070206,75.00000,0.006171
89997,20070207,75.07000,0.000933
89997,20070208,75.00000,-0.000932
89997,20070209,74.79000,-0.002800
89997,20070212,74.84000,0.000668
89997,20070213,76.45000,0.021513
89997,20070214,76.80000,0.004578
89997,20070215,77.27000,0.006120
89997,20070216,77.45000,0.002329
89997,20070220,77.95000,0.006456
89997,20070221,78.82000,0.011161
89997,20070222,78.45000,-0.004694
89997,20070223,78.60000,0.001912
89997,20070226,79.14000,0.006870
89997,20070227,75.67000,-0.043846
89997,20070228,76.28000,0.008061
89997,20070301,75.70000,-0.007604
89997,20070302,74.45000,-0.016513
89997,20070305,73.39000,-0.014238
89997,20070306,74.94000,0.021120
89997,20070307,74.73000,-0.002802
89997,20070308,75.69000,0.012846
89997,20070309,76.05000,0.004756
89997,20070312,76.61000,0.007364
